gene	log2FC	                          p	               padj	        n
TM9SF4	-1.09591291462443	0.00313310932483111	0.161765107467596	9
IKZF5	-1.58998194405582	0.00314250560316252	0.161765107467596	9
NDUFA4	0.872818448565969	0.00314773932896567	0.161765107467596	9
MRPL33	1.05416588742668	0.00315471479679669	0.161765107467596	9
TM4SF1	1.31104326918083	0.00317442913209541	0.161765107467596	9
C11orf21	-0.636521624915542	0.00318139285713939	0.161765107467596	9
TMEM176B	1.39860626538758	0.00321146904348957	0.161765107467596	9
ARCN1	0.640470667161724	0.00323887980236407	0.161765107467596	9
CISD1	0.930277736681313	0.00324572308919631	0.161765107467596	9
CDK16	-0.681546249027824	0.00328913778021838	0.161765107467596	9
GALNT14	-1.70861847457609	0.00331253239217512	0.161765107467596	9
