gene	log2FC	                         p	               padj	        n
TRK1	-0.795927012667983	0.0012770466449245	0.209999032795044	8
LOC440359	1.05014950316028	0.00128267098760778	0.209999032795044	8
XPO6	0.953614216169114	0.00128400721954543	0.209999032795044	8
PPARGC1A	0.762344017852032	0.00129027525589122	0.209999032795044	8
AIF1	0.724742505147425	0.00129578847028757	0.209999032795044	8
PGCP	1.38552143738249	0.0012989118705375	0.209999032795044	8
ACSL1	1.53117928671327	0.001308827623152	0.209999032795044	8
SPATA6	0.851907191842468	0.00131445358122976	0.209999032795044	8
LOC100170939	1.0669019709198	0.00131641982627836	0.209999032795044	8
GSN	1.07759168142378	0.00132448310034796	0.210218211674419	8
CHURC1	1.95120747186054	0.00136566315201783	0.21513948180109	8
ELMO1	1.05775101379258	0.00136918145358041	0.21513948180109	8
CD93	1.42355172464449	0.00139195882243375	0.215628525290365	8
SLC2A3	0.808258668767387	0.00139560128943142	0.215628525290365	8
WWC3	0.833819245450275	0.00139686954934968	0.215628525290365	8
FTHL12	1.02361925986553	0.00139973967922212	0.215628525290365	8
ANPEP	0.935522001814564	0.00142089787249342	0.217638869247946	8
FNDC3B	1.18505608164529	0.00142664058630041	0.217638869247946	8
PNRC1	0.887050454727226	0.00145041028846242	0.219535691131225	8
GLUL	1.09831155124007	0.00145304600506888	0.219535691131225	8
MAP3K3	1.02920689719075	0.00147137541611019	0.221241358022386	8
ZNF593	-0.863569150635046	0.00149029818070291	0.22283703787943	8
NLRP12	1.32120665558967	0.00149616925452045	0.22283703787943	8
CXCR4	1.29730844622355	0.00151217551138217	0.223860935220817	8
IL1R1	1.39182084564878	0.00152269242311078	0.223860935220817	8
FAM65B	0.950374995731005	0.00152741146347743	0.223860935220817	8
ITPRIP	0.994953705878134	0.0015315376144745	0.223860935220817	8
C5orf32	1.23579492871542	0.00153995935681887	0.224049827534212	8
PROK2	0.738990740374405	0.00155034753971717	0.224521759369364	8
WWP2	0.991238844807371	0.00155872067760352	0.224698880799854	8
NCRNA00120	1.00656873436975	0.00157837713659833	0.225732420880922	8
CLEC3B	0.699267710879096	0.00158732742956004	0.225732420880922	8
BCL6	0.786680331861505	0.00159295372474783	0.225732420880922	8
FLJ22531	0.720379141713495	0.0015946222056757	0.225732420880922	8
RAB35	0.669740014391474	0.0016481225920179	0.232259643841949	8
CLIC1	0.596132468147046	0.00166900580827881	0.233069409968738	8
STK3	1.08328693523508	0.00167643201203964	0.233069409968738	8
GNG10	1.0865033305838	0.0016833297385477	0.233069409968738	8
FAM49B	1.21985384820138	0.00168353452755373	0.233069409968738	8
TACSTD2	2.33992626213017	0.00169779405959294	0.233842854697182	8
LOC653117	1.21322942694702	0.0017068707866001	0.233842854697182	8
HOMER3	0.792248492726737	0.0017130942914331	0.233842854697182	8
CLEC7A	1.74341333712774	0.00172515242618865	0.233842854697182	8
B4GALT5	1.03184871015552	0.00173275977507035	0.233842854697182	8
MIR411	0.552230872954752	0.00173987611611959	0.233842854697182	8
SLC6A6	1.2169998918802	0.00174120880796603	0.233842854697182	8
MRPS25	-0.855041296816923	0.00176963955508474	0.236649755991886	8
TAGAP	2.08629817240328	0.00180223393972473	0.239987304194023	8
FAM53C	0.849751938192309	0.00182359420816444	0.241807053104539	8
RTN1	1.06716345448964	0.00184278236595973	0.243324700137187	8
LOC347376	1.03838141308625	0.0018512138198927	0.243415253154594	8
IKBIP	1.11934950024047	0.00186417459909186	0.244098128962754	8
CSDA	0.913747979842697	0.0018731579821263	0.244172822301728	8
TNFRSF1B	0.619420945341244	0.00188028457318838	0.244172822301728	8
SNORD89	1.02072832193224	0.00189925479282503	0.245145303146649	8
LOC100131662	-0.670894199007953	0.00191615588202463	0.245145303146649	8
LOC644063	1.04025128464738	0.00191676228135666	0.245145303146649	8
CXCL6	0.961552375100873	0.00191897615267854	0.245145303146649	8
MPZL2	0.837089673647517	0.00193335041745371	0.245377221422888	8
MARCKS	0.6390637214781	0.00193990234802008	0.245377221422888	8
CASP5	1.3798067577925	0.00194421587648123	0.245377221422888	8
PLAUR	1.42312061474547	0.00198081189887478	0.246402121694312	8
PDE4B	0.924281867803256	0.00199751704465264	0.246402121694312	8
ARAP1	1.02989817864228	0.00199873996972812	0.246402121694312	8
C1RL	0.769262054797212	0.00200131661380448	0.246402121694312	8
CLEC4D	0.963110195417753	0.00201124863999047	0.246402121694312	8
FLJ45032	0.946084860455781	0.00201570173000977	0.246402121694312	8
ATF6	1.29186912102409	0.00201736649528719	0.246402121694312	8
CASC3	0.866900998632933	0.00201891814505458	0.246402121694312	8
SUMO1P3	0.895487058473729	0.002022902927421	0.246402121694312	8
FKBP9L	0.779613094079518	0.00204422999065519	0.24803850071942	8
ADRA1A	0.652793294453223	0.00206337222715315	0.248059288957103	8
CHSY1	0.843583097371775	0.00208850450721316	0.248059288957103	8
PIK3AP1	1.28677145743446	0.00209196279250872	0.248059288957103	8
FCHO2	1.00270391455695	0.00209412794991636	0.248059288957103	8
ANKRD18A	0.947296935728424	0.00210268740610583	0.248059288957103	8
CTBS	0.895911733869022	0.00210497305576139	0.248059288957103	8
LOC645979	1.88067855468695	0.00213207291183157	0.248059288957103	8
TET2	0.761288209310677	0.00213258293256295	0.248059288957103	8
LOC654053	1.87643536177123	0.00214663484240593	0.248059288957103	8
LOC399744	0.810649487598313	0.00215128789136666	0.248059288957103	8
PRRG4	1.36329614853185	0.00215453246310949	0.248059288957103	8
CPEB4	1.92758514533275	0.00215655375695886	0.248059288957103	8
LOC441124	0.93742645488301	0.00215701973340504	0.248059288957103	8
C9orf164	0.91474771811896	0.00215814597448663	0.248059288957103	8
SIPA1L2	1.27159207716934	0.00216280293942106	0.248059288957103	8
CLEC4C	0.950077663000595	0.00222718217129691	0.253265134022503	8
LOC642567	0.860448925656085	0.00223213737827596	0.253265134022503	8
RNF149	0.582791406103016	0.00223889309083265	0.253265134022503	8
FMNL1	0.681365188051674	0.00224312650610038	0.253265134022503	8
MGST1	0.911906379148595	0.00225527969563966	0.253265134022503	8
RALB	0.845521435821943	0.00225654672966018	0.253265134022503	8
CASS4	0.775444521355031	0.00227074718756655	0.253951961268563	8
HP	1.24746133477131	0.00228372947416616	0.254498164734559	8
TMEM189-UBE2V1	0.867010396676542	0.00230103320733648	0.255520387186418	8
IFIT2	0.875342433846286	0.00231659589862466	0.256326844809959	8
LOC100128269	1.20084183161513	0.00232460862886904	0.256326844809959	8
NDEL1	0.67775512211413	0.00233840689407478	0.256946765920259	8
FXYD6	0.823069232658904	0.00235510834784785	0.257880261113124	8
LOC653496	0.691850272151876	0.00240553348686272	0.262439346613071	8
EEPD1	0.953066382412451	0.00241344654652764	0.262439346613071	8
CHST15	1.03500219687616	0.0024248760942063	0.262772952194922	8
